patient_id,condition,label,mfcc_mean_mean,mfcc_mean_std,mfcc_mean_min,mfcc_mean_max,mfcc_mean_median,mfcc_std_mean,mfcc_std_std,mfcc_std_min,mfcc_std_max,mfcc_std_median,delta_mfcc_mean_mean,delta_mfcc_mean_std,delta_mfcc_mean_min,delta_mfcc_mean_max,delta_mfcc_mean_median,delta_mfcc_std_mean,delta_mfcc_std_std,delta_mfcc_std_min,delta_mfcc_std_max,delta_mfcc_std_median,delta_delta_mfcc_mean_mean,delta_delta_mfcc_mean_std,delta_delta_mfcc_mean_min,delta_delta_mfcc_mean_max,delta_delta_mfcc_mean_median,delta_delta_mfcc_std_mean,delta_delta_mfcc_std_std,delta_delta_mfcc_std_min,delta_delta_mfcc_std_max,delta_delta_mfcc_std_median,pitch_mean_mean,pitch_mean_std,pitch_mean_min,pitch_mean_max,pitch_mean_median,pitch_std_mean,pitch_std_std,pitch_std_min,pitch_std_max,pitch_std_median,pitch_min_mean,pitch_min_std,pitch_min_min,pitch_min_max,pitch_min_median,pitch_max_mean,pitch_max_std,pitch_max_min,pitch_max_max,pitch_max_median,energy_mean_mean,energy_mean_std,energy_mean_min,energy_mean_max,energy_mean_median,energy_std_mean,energy_std_std,energy_std_min,energy_std_max,energy_std_median,energy_min_mean,energy_min_std,energy_min_min,energy_min_max,energy_min_median,rms_energy_mean,rms_energy_std,rms_energy_min,rms_energy_max,rms_energy_median,zero_crossing_rate_mean_mean,zero_crossing_rate_mean_std,zero_crossing_rate_mean_min,zero_crossing_rate_mean_max,zero_crossing_rate_mean_median,pause_frequency_mean,pause_frequency_std,pause_frequency_min,pause_frequency_max,pause_frequency_median,pause_duration_mean_mean,pause_duration_mean_std,pause_duration_mean_min,pause_duration_mean_max,pause_duration_mean_median,speech_rate_mean,speech_rate_std,speech_rate_min,speech_rate_max,speech_rate_median
1001_DFA_NEU_XX,normal,0,-30.665172576904297,,-30.665172576904297,-30.665172576904297,-30.665172576904297,69.45833587646484,,69.45833587646484,69.45833587646484,69.45833587646484,-0.18282371759414673,,-0.18282371759414673,-0.18282371759414673,-0.18282371759414673,6.229024410247803,,6.229024410247803,6.229024410247803,6.229024410247803,-0.076243095099926,,-0.076243095099926,-0.076243095099926,-0.076243095099926,5.409495830535889,,5.409495830535889,5.409495830535889,5.409495830535889,131.2110251191829,,131.2110251191829,131.2110251191829,131.2110251191829,11.944444206372863,,11.944444206372863,11.944444206372863,11.944444206372863,121.58274842352424,,121.58274842352424,121.58274842352424,121.58274842352424,151.48004880282383,,151.48004880282383,151.48004880282383,151.48004880282383,0.032762955874204636,,0.032762955874204636,0.032762955874204636,0.032762955874204636,0.02336420863866806,,0.02336420863866806,0.02336420863866806,0.02336420863866806,0.0048010097816586494,,0.0048010097816586494,0.0048010097816586494,0.0048010097816586494,0.040887665540252485,,0.040887665540252485,0.040887665540252485,0.040887665540252485,0.27584273726851855,,0.27584273726851855,0.27584273726851855,0.27584273726851855,5.0,,5,5,5.0,0.08754999999999999,,0.08754999999999999,0.08754999999999999,0.08754999999999999,3.5714285714285716,,3.5714285714285716,3.5714285714285716,3.5714285714285716
1001_IEO_NEU_XX,normal,0,-24.71977996826172,,-24.71977996826172,-24.71977996826172,-24.71977996826172,59.846473693847656,,59.846473693847656,59.846473693847656,59.846473693847656,-0.0546925850212574,,-0.0546925850212574,-0.0546925850212574,-0.0546925850212574,6.015488147735596,,6.015488147735596,6.015488147735596,6.015488147735596,-0.20461876690387726,,-0.20461876690387726,-0.20461876690387726,-0.20461876690387726,3.8257243633270264,,3.8257243633270264,3.8257243633270264,3.8257243633270264,130.4217316080595,,130.4217316080595,130.4217316080595,130.4217316080595,52.80732698041126,,52.80732698041126,52.80732698041126,52.80732698041126,97.53559942912722,,97.53559942912722,97.53559942912722,97.53559942912722,217.80375759162206,,217.80375759162206,217.80375759162206,217.80375759162206,0.046337973326444626,,0.046337973326444626,0.046337973326444626,0.046337973326444626,0.025497382506728172,,0.025497382506728172,0.025497382506728172,0.025497382506728172,0.005058068782091141,,0.005058068782091141,0.005058068782091141,0.005058068782091141,0.05358603519367526,,0.05358603519367526,0.05358603519367526,0.05358603519367526,0.36212158203125,,0.36212158203125,0.36212158203125,0.36212158203125,2.0,,2,2,2.0,0.08996875,,0.08996875,0.08996875,0.08996875,6.666666666666667,,6.666666666666667,6.666666666666667,6.666666666666667
1001_IOM_NEU_XX,normal,0,-31.637117385864258,,-31.637117385864258,-31.637117385864258,-31.637117385864258,76.90750122070312,,76.90750122070312,76.90750122070312,76.90750122070312,-0.17413119971752167,,-0.17413119971752167,-0.17413119971752167,-0.17413119971752167,5.018240451812744,,5.018240451812744,5.018240451812744,5.018240451812744,-0.07406884431838989,,-0.07406884431838989,-0.07406884431838989,-0.07406884431838989,2.9111435413360596,,2.9111435413360596,2.9111435413360596,2.9111435413360596,117.32779973611058,,117.32779973611058,117.32779973611058,117.32779973611058,10.54927253267915,,10.54927253267915,10.54927253267915,10.54927253267915,95.91354645779106,,95.91354645779106,95.91354645779106,95.91354645779106,129.52685980565317,,129.52685980565317,129.52685980565317,129.52685980565317,0.029536250978708267,,0.029536250978708267,0.029536250978708267,0.029536250978708267,0.016712702810764313,,0.016712702810764313,0.016712702810764313,0.016712702810764313,0.006581812631338835,,0.006581812631338835,0.006581812631338835,0.006581812631338835,0.03412364473811368,,0.03412364473811368,0.03412364473811368,0.03412364473811368,0.2792410714285714,,0.2792410714285714,0.2792410714285714,0.2792410714285714,4.0,,4,4,4.0,0.068,,0.068,0.068,0.068,5.405405405405405,,5.405405405405405,5.405405405405405,5.405405405405405
1001_ITH_NEU_XX,normal,0,-28.293813705444336,,-28.293813705444336,-28.293813705444336,-28.293813705444336,58.60341262817383,,58.60341262817383,58.60341262817383,58.60341262817383,-0.10617800801992416,,-0.10617800801992416,-0.10617800801992416,-0.10617800801992416,5.856866836547852,,5.856866836547852,5.856866836547852,5.856866836547852,-0.011910797096788883,,-0.011910797096788883,-0.011910797096788883,-0.011910797096788883,4.214410781860352,,4.214410781860352,4.214410781860352,4.214410781860352,233.077982742591,,233.077982742591,233.077982742591,233.077982742591,155.36988039290256,,155.36988039290256,155.36988039290256,155.36988039290256,119.42696540375371,,119.42696540375371,119.42696540375371,119.42696540375371,542.1855381787492,,542.1855381787492,542.1855381787492,542.1855381787492,0.039869047701358795,,0.039869047701358795,0.039869047701358795,0.039869047701358795,0.020095983520150185,,0.020095983520150185,0.020095983520150185,0.020095983520150185,0.011270844377577305,,0.011270844377577305,0.011270844377577305,0.011270844377577305,0.0449282222536159,,0.0449282222536159,0.0449282222536159,0.0449282222536159,0.2886149088541667,,0.2886149088541667,0.2886149088541667,0.2886149088541667,2.0,,2,2,2.0,0.0740625,,0.0740625,0.0740625,0.0740625,5.2631578947368425,,5.2631578947368425,5.2631578947368425,5.2631578947368425
1001_ITS_NEU_XX,normal,0,-29.164600372314453,,-29.164600372314453,-29.164600372314453,-29.164600372314453,68.23319244384766,,68.23319244384766,68.23319244384766,68.23319244384766,-0.20592698454856873,,-0.20592698454856873,-0.20592698454856873,-0.20592698454856873,7.615684509277344,,7.615684509277344,7.615684509277344,7.615684509277344,0.014775332994759083,,0.014775332994759083,0.014775332994759083,0.014775332994759083,5.049670219421387,,5.049670219421387,5.049670219421387,5.049670219421387,113.72830184202911,,113.72830184202911,113.72830184202911,113.72830184202911,8.04399449293894,,8.04399449293894,8.04399449293894,8.04399449293894,100.14201883254222,,100.14201883254222,100.14201883254222,100.14201883254222,129.21782301420998,,129.21782301420998,129.21782301420998,129.21782301420998,0.05827312543988228,,0.05827312543988228,0.05827312543988228,0.05827312543988228,0.03603766858577728,,0.03603766858577728,0.03603766858577728,0.03603766858577728,0.006410178728401661,,0.006410178728401661,0.006410178728401661,0.006410178728401661,0.06921723143307201,,0.06921723143307201,0.06921723143307201,0.06921723143307201,0.38038361378205127,,0.38038361378205127,0.38038361378205127,0.38038361378205127,6.0,,6,6,6.0,0.08683333333333333,,0.08683333333333333,0.08683333333333333,0.08683333333333333,4.878048780487805,,4.878048780487805,4.878048780487805,4.878048780487805
1001_IWL_NEU_XX,normal,0,-32.81698989868164,,-32.81698989868164,-32.81698989868164,-32.81698989868164,72.91181182861328,,72.91181182861328,72.91181182861328,72.91181182861328,-0.200741246342659,,-0.200741246342659,-0.200741246342659,-0.200741246342659,6.3407816886901855,,6.3407816886901855,6.3407816886901855,6.3407816886901855,-0.040601085871458054,,-0.040601085871458054,-0.040601085871458054,-0.040601085871458054,4.157069683074951,,4.157069683074951,4.157069683074951,4.157069683074951,143.845071391922,,143.845071391922,143.845071391922,143.845071391922,67.65733270119473,,67.65733270119473,67.65733270119473,67.65733270119473,96.25859313139799,,96.25859313139799,96.25859313139799,96.25859313139799,373.4039672527002,,373.4039672527002,373.4039672527002,373.4039672527002,0.03515028953552246,,0.03515028953552246,0.03515028953552246,0.03515028953552246,0.026160797104239464,,0.026160797104239464,0.026160797104239464,0.026160797104239464,0.0029191533103585243,,0.0029191533103585243,0.0029191533103585243,0.0029191533103585243,0.044525301407673044,,0.044525301407673044,0.044525301407673044,0.044525301407673044,0.24489007994186046,,0.24489007994186046,0.24489007994186046,0.24489007994186046,7.0,,7,7,7.0,0.10104464285714286,,0.10104464285714286,0.10104464285714286,0.10104464285714286,4.444444444444444,,4.444444444444444,4.444444444444444,4.444444444444444
1001_IWW_NEU_XX,normal,0,-29.444849014282227,,-29.444849014282227,-29.444849014282227,-29.444849014282227,66.6164321899414,,66.6164321899414,66.6164321899414,66.6164321899414,0.02460360713303089,,0.02460360713303089,0.02460360713303089,0.02460360713303089,6.007067680358887,,6.007067680358887,6.007067680358887,6.007067680358887,-0.1477285921573639,,-0.1477285921573639,-0.1477285921573639,-0.1477285921573639,3.8727338314056396,,3.8727338314056396,3.8727338314056396,3.8727338314056396,287.4143011003106,,287.4143011003106,287.4143011003106,287.4143011003106,169.94688161886262,,169.94688161886262,169.94688161886262,169.94688161886262,97.18109151622336,,97.18109151622336,97.18109151622336,97.18109151622336,547.8621522446136,,547.8621522446136,547.8621522446136,547.8621522446136,0.03810309246182442,,0.03810309246182442,0.03810309246182442,0.03810309246182442,0.02143874764442444,,0.02143874764442444,0.02143874764442444,0.02143874764442444,0.009086511097848415,,0.009086511097848415,0.009086511097848415,0.009086511097848415,0.044065293555853764,,0.044065293555853764,0.044065293555853764,0.044065293555853764,0.27622202280405406,,0.27622202280405406,0.27622202280405406,0.27622202280405406,5.0,,5,5,5.0,0.073275,,0.073275,0.073275,0.073275,4.273504273504273,,4.273504273504273,4.273504273504273,4.273504273504273
1001_MTI_NEU_XX,normal,0,-33.34762191772461,,-33.34762191772461,-33.34762191772461,-33.34762191772461,82.89996337890625,,82.89996337890625,82.89996337890625,82.89996337890625,-0.2166769951581955,,-0.2166769951581955,-0.2166769951581955,-0.2166769951581955,6.767679691314697,,6.767679691314697,6.767679691314697,6.767679691314697,0.012677726335823536,,0.012677726335823536,0.012677726335823536,0.012677726335823536,4.224944114685059,,4.224944114685059,4.224944114685059,4.224944114685059,159.6566102606344,,159.6566102606344,159.6566102606344,159.6566102606344,84.57031637595149,,84.57031637595149,84.57031637595149,84.57031637595149,105.2450441145268,,105.2450441145268,105.2450441145268,105.2450441145268,419.1314977716475,,419.1314977716475,419.1314977716475,419.1314977716475,0.03093853034079075,,0.03093853034079075,0.03093853034079075,0.03093853034079075,0.02561471424996853,,0.02561471424996853,0.02561471424996853,0.02561471424996853,0.0026053988840430975,,0.0026053988840430975,0.0026053988840430975,0.0026053988840430975,0.04084925364036306,,0.04084925364036306,0.04084925364036306,0.04084925364036306,0.22198628270348839,,0.22198628270348839,0.22198628270348839,0.22198628270348839,5.0,,5,5,5.0,0.142675,,0.142675,0.142675,0.142675,4.444444444444444,,4.444444444444444,4.444444444444444,4.444444444444444
1001_TAI_NEU_XX,normal,0,-32.72557830810547,,-32.72557830810547,-32.72557830810547,-32.72557830810547,82.50151824951172,,82.50151824951172,82.50151824951172,82.50151824951172,-0.15091831982135773,,-0.15091831982135773,-0.15091831982135773,-0.15091831982135773,8.124053001403809,,8.124053001403809,8.124053001403809,8.124053001403809,-0.07642321288585663,,-0.07642321288585663,-0.07642321288585663,-0.07642321288585663,4.749809265136719,,4.749809265136719,4.749809265136719,4.749809265136719,111.34222570265632,,111.34222570265632,111.34222570265632,111.34222570265632,13.151994602098755,,13.151994602098755,13.151994602098755,13.151994602098755,91.44370094598995,,91.44370094598995,91.44370094598995,91.44370094598995,126.3345330877743,,126.3345330877743,126.3345330877743,126.3345330877743,0.0326208770275116,,0.0326208770275116,0.0326208770275116,0.0326208770275116,0.026947978883981705,,0.026947978883981705,0.026947978883981705,0.026947978883981705,0.00889356154948473,,0.00889356154948473,0.00889356154948473,0.00889356154948473,0.04292470716028976,,0.04292470716028976,0.04292470716028976,0.04292470716028976,0.3015280330882353,,0.3015280330882353,0.3015280330882353,0.3015280330882353,5.0,,5,5,5.0,0.11127500000000001,,0.11127500000000001,0.11127500000000001,0.11127500000000001,4.62962962962963,,4.62962962962963,4.62962962962963,4.62962962962963
1001_TIE_NEU_XX,normal,0,-29.445058822631836,,-29.445058822631836,-29.445058822631836,-29.445058822631836,68.5552978515625,,68.5552978515625,68.5552978515625,68.5552978515625,-0.05107560381293297,,-0.05107560381293297,-0.05107560381293297,-0.05107560381293297,7.419314861297607,,7.419314861297607,7.419314861297607,7.419314861297607,-0.04625183716416359,,-0.04625183716416359,-0.04625183716416359,-0.04625183716416359,4.357019424438477,,4.357019424438477,4.357019424438477,4.357019424438477,170.8834567177133,,170.8834567177133,170.8834567177133,170.8834567177133,106.57855734884639,,106.57855734884639,106.57855734884639,106.57855734884639,99.07498767744384,,99.07498767744384,99.07498767744384,99.07498767744384,367.6836748046123,,367.6836748046123,367.6836748046123,367.6836748046123,0.04106311500072479,,0.04106311500072479,0.04106311500072479,0.04106311500072479,0.02345699444413185,,0.02345699444413185,0.02345699444413185,0.02345699444413185,0.012635085731744766,,0.012635085731744766,0.012635085731744766,0.012635085731744766,0.04754858002623181,,0.04754858002623181,0.04754858002623181,0.04754858002623181,0.322845458984375,,0.322845458984375,0.322845458984375,0.322845458984375,4.0,,4,4,4.0,0.075671875,,0.075671875,0.075671875,0.075671875,5.88235294117647,,5.88235294117647,5.88235294117647,5.88235294117647
